Instance;Algorithme;Poids_Total;Poids_Min;Poids_Max;Poids_Moyenne;Temps_ms;Statut
san/san1000.clq;Q3_HC_Seed_4;1415;;;;5.03104;OK
san/san1000.clq;Q3_FI_Seed_5;1193;;;;0.105723;OK
san/san1000.clq;Q3_HC_Seed_5;1569;;;;8.56382;OK
san/san1000.clq;Q3_FI_Seed_6;660;;;;0.089216;OK
san/san1000.clq;Q3_HC_Seed_6;1393;;;;12.9762;OK
san/san1000.clq;Q3_FI_Seed_7;951;;;;0.097106;OK
san/san1000.clq;Q3_HC_Seed_7;1569;;;;11.9157;OK
san/san1000.clq;Q3_FI_Seed_8;593;;;;0.097327;OK
san/san1000.clq;Q3_HC_Seed_8;1569;;;;14.0132;OK
san/san1000.clq;Q3_FI_Seed_9;670;;;;0.088972;OK
san/san1000.clq;Q3_HC_Seed_9;1393;;;;11.7238;OK
san/san1000.clq;Q3_FI_STATS_SUMMARY;;593;1193;872.7;0.924966;OK
san/san1000.clq;Q3_HC_STATS_SUMMARY;;1393;1569;1488.3;105.741;OK
san/san1000.clq;Q3_Static_Poids;1505;;;;0.147352;OK
san/san1000.clq;Q3_Static_Hybride;1569;;;;0.342751;OK
san/san1000.clq;Q3_Dynamic_Hybride;1385;;;;43.4164;OK
san/sanr200_0.7.clq;Q3_FI_Seed_0;1161;;;;0.027048;OK
san/sanr200_0.7.clq;Q3_HC_Seed_0;1687;;;;1.32857;OK
san/sanr200_0.7.clq;Q3_FI_Seed_1;1040;;;;0.024245;OK
san/sanr200_0.7.clq;Q3_HC_Seed_1;1815;;;;1.9605;OK
san/sanr200_0.7.clq;Q3_FI_Seed_2;1096;;;;0.02767;OK
san/sanr200_0.7.clq;Q3_HC_Seed_2;2041;;;;1.33329;OK
san/sanr200_0.7.clq;Q3_FI_Seed_3;1202;;;;0.025327;OK
san/sanr200_0.7.clq;Q3_HC_Seed_3;1561;;;;0.92599;OK
san/sanr200_0.7.clq;Q3_FI_Seed_4;1143;;;;0.025094;OK
san/sanr200_0.7.clq;Q3_HC_Seed_4;2153;;;;1.51672;OK
san/sanr200_0.7.clq;Q3_FI_Seed_5;1546;;;;0.026503;OK
san/sanr200_0.7.clq;Q3_HC_Seed_5;1734;;;;1.13848;OK
san/sanr200_0.7.clq;Q3_FI_Seed_6;1239;;;;0.02583;OK
san/sanr200_0.7.clq;Q3_HC_Seed_6;1561;;;;1.07936;OK
san/sanr200_0.7.clq;Q3_FI_Seed_7;1205;;;;0.026346;OK
san/sanr200_0.7.clq;Q3_HC_Seed_7;1654;;;;1.17813;OK
san/sanr200_0.7.clq;Q3_FI_Seed_8;1463;;;;0.026679;OK
san/sanr200_0.7.clq;Q3_HC_Seed_8;1979;;;;1.28555;OK
san/sanr200_0.7.clq;Q3_FI_Seed_9;1039;;;;0.025122;OK
san/sanr200_0.7.clq;Q3_HC_Seed_9;1593;;;;1.63225;OK
san/sanr200_0.7.clq;Q3_FI_STATS_SUMMARY;;1039;1546;1213.4;0.259864;OK
san/sanr200_0.7.clq;Q3_HC_STATS_SUMMARY;;1561;2153;1777.8;13.3788;OK
san/sanr200_0.7.clq;Q3_Static_Poids;1940;;;;0.028756;OK
san/sanr200_0.7.clq;Q3_Static_Hybride;1940;;;;0.054133;OK
san/sanr200_0.7.clq;Q3_Dynamic_Hybride;2070;;;;2.21921;OK
san/sanr200_0.9.clq;Q3_FI_Seed_0;3028;;;;0.050128;OK
san/sanr200_0.9.clq;Q3_HC_Seed_0;3228;;;;5.79552;OK
san/sanr200_0.9.clq;Q3_FI_Seed_1;2901;;;;0.04671;OK
san/sanr200_0.9.clq;Q3_HC_Seed_1;4399;;;;7.38382;OK
san/sanr200_0.9.clq;Q3_FI_Seed_2;2938;;;;0.046014;OK
san/sanr200_0.9.clq;Q3_HC_Seed_2;4415;;;;8.34346;OK
san/sanr200_0.9.clq;Q3_FI_Seed_3;2754;;;;0.046076;OK
san/sanr200_0.9.clq;Q3_HC_Seed_3;3699;;;;6.21118;OK
san/sanr200_0.9.clq;Q3_FI_Seed_4;3508;;;;0.052393;OK
san/sanr200_0.9.clq;Q3_HC_Seed_4;4350;;;;12.8001;OK
san/sanr200_0.9.clq;Q3_FI_Seed_5;3114;;;;0.05142;OK
san/sanr200_0.9.clq;Q3_HC_Seed_5;4143;;;;7.06425;OK
san/sanr200_0.9.clq;Q3_FI_Seed_6;2947;;;;0.048514;OK
san/sanr200_0.9.clq;Q3_HC_Seed_6;4103;;;;13.2649;OK
san/sanr200_0.9.clq;Q3_FI_Seed_7;3284;;;;0.048344;OK
san/sanr200_0.9.clq;Q3_HC_Seed_7;4323;;;;6.60045;OK
san/sanr200_0.9.clq;Q3_FI_Seed_8;3022;;;;0.047171;OK
san/sanr200_0.9.clq;Q3_HC_Seed_8;3495;;;;4.37056;OK
san/sanr200_0.9.clq;Q3_FI_Seed_9;2786;;;;0.050444;OK
san/sanr200_0.9.clq;Q3_HC_Seed_9;3544;;;;6.41079;OK
san/sanr200_0.9.clq;Q3_FI_STATS_SUMMARY;;2754;3508;3028.2;0.487214;OK
san/sanr200_0.9.clq;Q3_HC_STATS_SUMMARY;;3228;4415;3969.9;78.245;OK
san/sanr200_0.9.clq;Q3_Static_Poids;4443;;;;0.048582;OK
san/sanr200_0.9.clq;Q3_Static_Hybride;4565;;;;0.078612;OK
san/sanr200_0.9.clq;Q3_Dynamic_Hybride;4603;;;;4.81721;OK
san/sanr400_0.5.clq;Q3_FI_Seed_0;906;;;;0.037295;OK
san/sanr400_0.5.clq;Q3_HC_Seed_0;1232;;;;1.15996;OK
san/sanr400_0.5.clq;Q3_FI_Seed_1;1049;;;;0.036627;OK
san/sanr400_0.5.clq;Q3_HC_Seed_1;1283;;;;0.932611;OK
san/sanr400_0.5.clq;Q3_FI_Seed_2;910;;;;0.035194;OK
san/sanr400_0.5.clq;Q3_HC_Seed_2;1204;;;;0.819102;OK
san/sanr400_0.5.clq;Q3_FI_Seed_3;1005;;;;0.037661;OK
san/sanr400_0.5.clq;Q3_HC_Seed_3;1354;;;;1.36002;OK
san/sanr400_0.5.clq;Q3_FI_Seed_4;837;;;;0.046306;OK
san/sanr400_0.5.clq;Q3_HC_Seed_4;1308;;;;1.49836;OK
san/sanr400_0.5.clq;Q3_FI_Seed_5;664;;;;0.036464;OK
san/sanr400_0.5.clq;Q3_HC_Seed_5;1210;;;;1.41716;OK
san/sanr400_0.5.clq;Q3_FI_Seed_6;866;;;;0.035372;OK
san/sanr400_0.5.clq;Q3_HC_Seed_6;1160;;;;0.865959;OK
san/sanr400_0.5.clq;Q3_FI_Seed_7;763;;;;0.034753;OK
san/sanr400_0.5.clq;Q3_HC_Seed_7;1107;;;;1.1649;OK
san/sanr400_0.5.clq;Q3_FI_Seed_8;935;;;;0.035422;OK
san/sanr400_0.5.clq;Q3_HC_Seed_8;1137;;;;1.07684;OK
san/sanr400_0.5.clq;Q3_FI_Seed_9;744;;;;0.03394;OK
san/sanr400_0.5.clq;Q3_HC_Seed_9;1018;;;;0.661977;OK
san/sanr400_0.5.clq;Q3_FI_STATS_SUMMARY;;664;1049;867.9;0.369034;OK
san/sanr400_0.5.clq;Q3_HC_STATS_SUMMARY;;1018;1354;1201.3;10.9569;OK
san/sanr400_0.5.clq;Q3_Static_Poids;1381;;;;0.077456;OK
san/sanr400_0.5.clq;Q3_Static_Hybride;1416;;;;0.126845;OK
san/sanr400_0.5.clq;Q3_Dynamic_Hybride;1607;;;;5.80628;OK
san/sanr400_0.7.clq;Q3_FI_Seed_0;1066;;;;0.045237;OK
san/sanr400_0.7.clq;Q3_HC_Seed_0;1588;;;;2.94554;OK
san/sanr400_0.7.clq;Q3_FI_Seed_1;1918;;;;0.048536;OK
san/sanr400_0.7.clq;Q3_HC_Seed_1;2213;;;;1.89738;OK
san/sanr400_0.7.clq;Q3_FI_Seed_2;1630;;;;0.047212;OK
san/sanr400_0.7.clq;Q3_HC_Seed_2;2256;;;;2.84381;OK
san/sanr400_0.7.clq;Q3_FI_Seed_3;1342;;;;0.047543;OK
san/sanr400_0.7.clq;Q3_HC_Seed_3;1760;;;;3.40672;OK
san/sanr400_0.7.clq;Q3_FI_Seed_4;1765;;;;0.044081;OK
san/sanr400_0.7.clq;Q3_HC_Seed_4;2309;;;;4.41123;OK
san/sanr400_0.7.clq;Q3_FI_Seed_5;1739;;;;0.047227;OK
san/sanr400_0.7.clq;Q3_HC_Seed_5;2223;;;;3.4389;OK
san/sanr400_0.7.clq;Q3_FI_Seed_6;1923;;;;0.046051;OK
san/sanr400_0.7.clq;Q3_HC_Seed_6;2209;;;;2.37892;OK
san/sanr400_0.7.clq;Q3_FI_Seed_7;1623;;;;0.051404;OK
san/sanr400_0.7.clq;Q3_HC_Seed_7;1999;;;;2.27459;OK
san/sanr400_0.7.clq;Q3_FI_Seed_8;1483;;;;0.047783;OK
san/sanr400_0.7.clq;Q3_HC_Seed_8;2149;;;;3.95756;OK
san/sanr400_0.7.clq;Q3_FI_Seed_9;1423;;;;0.046547;OK
san/sanr400_0.7.clq;Q3_HC_Seed_9;2064;;;;2.78853;OK
san/sanr400_0.7.clq;Q3_FI_STATS_SUMMARY;;1066;1923;1591.2;0.471621;OK
san/sanr400_0.7.clq;Q3_HC_STATS_SUMMARY;;1588;2309;2077;30.3432;OK
san/sanr400_0.7.clq;Q3_Static_Poids;2307;;;;0.089224;OK
san/sanr400_0.7.clq;Q3_Static_Hybride;2307;;;;0.14895;OK
san/sanr400_0.7.clq;Q3_Dynamic_Hybride;2429;;;;8.35812;OK
